Tamanho;Tempo;
500;0.000240
1000;0.000166
1500;0.000155
2000;0.000161
2500;0.000155
3000;0.000151
3500;0.000149
4000;0.000150
4500;0.000148
5000;0.000174
5500;0.000877
6000;0.000201
6500;0.000194
7000;0.000195
7500;0.000154
8000;0.000123
8500;0.000165
9000;0.000179
9500;0.000161
10000;0.000166
10500;0.000140
11000;0.000133
11500;0.000100
12000;0.000100
12500;0.000101
13000;0.000104
13500;0.000111
14000;0.000120
14500;0.000103
15000;0.000116
15500;0.000103
16000;0.000117
16500;0.000116
17000;0.000113
17500;0.000114
18000;0.000115
18500;0.000118
19000;0.000109
19500;0.000120
20000;0.000121
20500;0.000115
21000;0.000134
21500;0.000106
22000;0.000107
22500;0.000108
23000;0.000109
23500;0.000109
24000;0.000109
24500;0.000110
25000;0.000165
25500;0.000413
26000;0.008555
26500;0.000113
27000;0.000117
27500;0.000106
28000;0.000106
28500;0.000105
29000;0.000107
29500;0.000110
30000;0.000110
30500;0.000108
31000;0.000107
31500;0.000116
32000;0.000097
32500;0.000096
33000;0.000097
33500;0.000101
34000;0.000099
34500;0.000102
35000;0.000099
35500;0.000160
36000;0.000103
36500;0.000726
37000;0.000243
37500;0.000146
38000;0.000280
38500;0.000105
39000;0.000106
39500;0.000120
40000;0.000093
40500;0.000093
41000;0.000149
41500;0.000160
42000;0.000128
42500;0.000125
43000;0.000127
43500;0.000150
44000;0.000133
44500;0.000145
45000;0.000145
45500;0.000193
46000;0.000132
46500;0.000130
47000;0.000156
47500;0.000143
48000;0.000243
48500;0.000137
49000;0.000159
49500;0.000105
50000;0.000104
50500;0.000105
51000;0.000107
51500;0.000098
52000;0.000097
52500;0.000096
53000;0.000187
53500;0.000156
54000;0.000155
54500;0.000156
55000;0.000160
55500;0.000158
56000;0.000157
56500;0.000157
57000;0.000159
57500;0.000191
58000;0.000156
58500;0.000158
59000;0.000150
59500;0.000149
60000;0.000197
60500;0.000117
61000;0.000110
61500;0.000135
62000;0.000111
62500;0.000111
63000;0.000111
63500;0.000112
64000;0.000135
64500;0.000113
65000;0.000126
65500;0.000124
66000;0.000152
66500;0.000128
67000;0.000122
67500;0.000122
68000;0.000126
68500;0.000121
69000;0.000129
69500;0.000119
70000;0.000122
70500;0.000183
71000;0.000169
71500;0.000160
72000;0.000211
72500;0.000206
73000;0.000254
73500;0.000175
74000;0.000179
74500;0.000112
75000;0.000111
75500;0.000112
76000;0.000109
76500;0.000113
77000;0.000134
77500;0.000130
78000;0.000130
78500;0.000130
79000;0.000125
79500;0.000124
80000;0.000147
80500;0.000329
81000;0.000127
81500;0.000108
82000;0.000111
82500;0.000124
83000;0.000110
83500;0.000107
84000;0.000109
84500;0.000108
85000;0.000112
85500;0.000109
86000;0.000110
86500;0.000113
87000;0.000111
87500;0.000114
88000;0.000114
88500;0.000158
89000;0.000145
89500;0.000141
90000;0.000115
90500;0.000141
91000;0.000114
91500;0.000116
92000;0.000119
92500;0.000140
93000;0.000139
93500;0.000117
94000;0.000117
94500;0.000117
95000;0.000132
95500;0.000141
96000;0.000140
96500;0.000139
97000;0.000181
97500;0.000116
98000;0.000142
98500;0.000120
99000;0.000117
99500;0.000117
100000;0.000386
100500;0.000225
101000;0.000238
101500;0.000271
102000;0.000369
102500;0.000393
103000;0.000417
103500;0.000356
104000;0.000338
104500;0.000312
105000;0.000313
105500;0.000318
106000;0.000319
106500;0.000285
107000;0.000277
107500;0.000296
108000;0.000296
108500;0.000282
109000;0.000283
109500;0.000328
110000;0.000274
110500;0.000273
111000;0.000254
111500;0.000272
112000;0.000307
112500;0.000261
113000;0.000246
113500;0.000244
114000;0.000244
114500;0.000243
115000;0.000248
115500;0.000244
116000;0.000244
116500;0.000251
117000;0.000276
117500;0.000248
118000;0.000265
118500;0.000246
119000;0.000247
119500;0.000246
120000;0.000238
120500;0.000237
121000;0.000261
121500;0.000272
122000;0.000330
122500;0.000288
123000;0.000279
123500;0.000259
124000;0.000241
124500;0.000262
125000;0.000239
125500;0.000241
126000;0.000237
126500;0.000244
127000;0.000241
127500;0.000243
128000;0.000242
128500;0.000241
129000;0.000252
129500;0.000240
130000;0.000241
130500;0.000241
131000;0.000240
131500;0.000240
132000;0.000240
132500;0.000242
133000;0.000244
133500;0.000241
134000;0.000242
134500;0.000247
135000;0.000319
135500;0.000397
136000;0.000344
136500;0.041985
137000;0.000427
137500;0.000310
138000;0.000378
138500;0.000329
139000;0.000326
139500;0.000366
140000;0.000375
140500;0.000417
141000;0.000373
141500;0.000305
142000;0.000324
142500;0.000342
143000;0.000356
143500;0.000391
144000;0.000985
144500;0.000385
145000;0.000366
145500;0.000341
146000;0.000316
146500;0.000379
147000;0.000433
147500;0.000372
148000;0.000365
148500;0.000360
149000;0.000365
149500;0.042887
150000;0.000482
150500;0.000517
151000;0.000479
151500;0.000441
152000;0.000424
152500;0.000372
153000;0.000442
153500;0.044322
154000;0.000516
154500;0.000548
155000;0.000633
155500;0.000501
156000;0.000623
156500;0.000429
157000;0.000505
157500;0.000495
158000;0.000340
158500;0.000327
159000;0.000378
159500;0.000326
160000;0.000324
160500;0.000329
161000;0.000324
161500;0.000325
162000;0.000358
162500;0.000292
163000;0.000287
163500;0.000286
164000;0.000286
164500;0.000300
165000;0.000287
165500;0.000334
166000;0.000290
166500;0.000260
167000;0.000256
167500;0.000269
168000;0.000258
168500;0.000260
169000;0.000296
169500;0.000376
170000;0.041345
170500;0.000598
171000;0.000384
171500;0.000442
172000;0.000430
172500;0.000378
173000;0.000438
173500;0.000377
174000;0.000378
174500;0.000417
175000;0.000365
175500;0.000328
176000;0.000366
176500;0.000327
177000;0.000322
177500;0.000414
178000;0.000366
178500;0.000410
179000;0.000487
179500;0.000555
180000;0.000387
180500;0.000335
181000;0.000368
181500;0.000327
182000;0.000318
182500;0.000344
183000;0.000383
183500;0.000334
184000;0.000315
184500;0.000327
185000;0.000340
185500;0.000306
186000;0.000305
186500;0.000304
187000;0.000305
187500;0.000312
188000;0.000277
188500;0.000281
189000;0.000295
189500;0.000281
190000;0.000280
190500;0.000280
191000;0.000283
191500;0.000281
192000;0.000326
192500;0.000483
193000;0.000580
193500;0.000447
194000;0.000343
194500;0.000334
195000;0.000335
195500;0.000332
196000;0.000329
196500;0.000328
197000;0.000278
197500;0.000285
198000;0.000283
198500;0.000285
199000;0.000287
199500;0.000285
200000;0.000286
200500;0.000317
201000;0.000279
201500;0.000294
202000;0.000294
202500;0.000313
203000;0.000361
203500;0.000450
204000;0.000437
204500;0.001126
205000;0.000411
205500;0.000455
206000;0.000398
206500;0.000373
207000;0.000348
207500;0.000366
208000;0.000325
208500;0.000316
209000;0.000350
209500;0.000398
210000;0.000327
210500;0.000322
211000;0.000324
211500;0.000294
212000;0.000322
212500;0.000320
213000;0.000326
213500;0.000309
214000;0.000334
214500;0.000372
215000;0.000336
215500;0.000306
216000;0.000420
216500;0.000334
217000;0.000305
217500;0.000437
218000;0.000399
218500;0.000980
219000;0.000515
219500;0.000460
220000;0.000383
220500;0.000432
221000;0.000383
221500;0.000371
222000;0.000496
222500;0.000365
223000;0.000363
223500;0.000322
224000;0.000320
224500;0.000313
225000;0.000323
225500;0.000329
226000;0.000323
226500;0.000531
227000;0.000485
227500;0.000518
228000;0.000406
228500;0.000354
229000;0.000370
229500;0.000353
230000;0.000430
230500;0.000395
231000;0.000372
231500;0.000371
232000;0.000380
232500;0.000373
233000;0.000398
233500;0.000393
234000;0.000465
234500;0.000402
235000;0.000622
235500;0.000441
236000;0.000382
236500;0.000421
237000;0.000335
237500;0.000398
238000;0.000343
238500;0.000356
239000;0.000430
239500;0.000400
240000;0.000565
240500;0.000459
241000;0.000322
241500;0.000381
242000;0.000324
242500;0.000400
243000;0.000522
243500;0.000388
244000;0.000371
244500;0.000348
245000;0.000436
245500;0.000436
246000;0.000341
246500;0.000378
247000;0.000339
247500;0.000363
248000;0.000392
248500;0.000337
249000;0.000514
249500;0.000520
250000;0.000512
250500;0.000428
251000;0.000338
251500;0.000380
252000;0.000386
252500;0.000330
253000;0.000335
253500;0.000384
254000;0.000335
254500;0.000382
255000;0.000406
255500;0.000355
256000;0.000382
256500;0.000355
257000;0.000364
257500;0.000500
258000;0.000439
258500;0.000448
259000;0.000443
259500;0.000505
260000;0.000527
260500;0.000498
261000;0.000363
261500;0.000366
262000;0.000327
262500;0.000352
263000;0.000622
263500;0.000756
264000;0.000481
264500;0.000369
265000;0.000383
265500;0.000377
266000;0.000395
266500;0.000416
267000;0.000555
267500;0.000398
268000;0.000369
268500;0.000375
269000;0.000409
269500;0.000412
270000;0.001729
270500;0.000462
271000;0.000378
271500;0.000377
272000;0.000502
272500;0.000474
273000;0.000430
273500;0.000429
274000;0.000329
274500;0.000334
275000;0.000337
275500;0.000324
276000;0.000379
276500;0.000368
277000;0.000369
277500;0.000354
278000;0.000340
278500;0.000351
279000;0.000338
279500;0.000347
280000;0.000327
280500;0.000397
281000;0.000439
281500;0.000721
282000;0.000342
282500;0.000413
283000;0.000437
283500;0.000417
284000;0.000443
284500;0.000432
285000;0.000420
285500;0.000449
286000;0.000423
286500;0.000390
287000;0.000405
287500;0.000357
288000;0.000400
288500;0.000343
289000;0.000302
289500;0.000485
290000;0.000516
290500;0.000462
291000;0.000555
291500;0.000571
292000;0.000507
292500;0.000450
293000;0.000460
293500;0.000463
294000;0.000446
294500;0.000464
295000;0.000370
295500;0.000401
296000;0.000431
296500;0.000458
297000;0.000619
297500;0.000507
298000;0.001188
298500;0.000570
299000;0.000719
299500;0.000495
300000;0.000439
300500;0.000396
301000;0.000703
301500;0.000668
302000;0.000452
302500;0.000343
303000;0.000324
303500;0.000345
304000;0.000380
304500;0.000497
305000;0.000542
305500;0.000479
306000;0.000523
306500;0.000451
307000;0.000514
307500;0.000533
308000;0.001127
308500;0.000564
309000;0.000401
309500;0.000442
310000;0.000415
310500;0.000458
311000;0.000379
311500;0.000403
312000;0.000372
312500;0.000404
313000;0.000309
313500;0.000359
314000;0.000321
314500;0.000328
315000;0.000328
315500;0.000344
316000;0.000332
316500;0.000507
317000;0.001156
317500;0.000359
318000;0.000324
318500;0.000318
319000;0.000298
319500;0.000440
320000;0.000322
320500;0.000332
321000;0.000311
321500;0.000299
322000;0.000309
322500;0.000425
323000;0.000394
323500;0.000397
324000;0.000430
324500;0.000395
325000;0.000389
325500;0.000428
326000;0.000418
326500;0.000534
327000;0.001513
327500;0.000489
328000;0.000500
328500;0.000551
329000;0.000546
329500;0.000513
330000;0.000403
330500;0.000403
331000;0.000531
331500;0.000447
332000;0.000553
332500;0.000439
333000;0.000576
333500;0.000472
334000;0.000490
334500;0.000455
335000;0.000437
335500;0.000533
336000;0.000856
336500;0.000541
337000;0.000497
337500;0.000511
338000;0.000482
338500;0.000465
339000;0.000359
339500;0.000432
340000;0.000420
340500;0.000525
341000;0.000465
341500;0.000495
342000;0.000488
342500;0.000415
343000;0.000392
343500;0.000496
344000;0.000491
344500;0.000635
345000;0.000529
345500;0.000466
346000;0.000455
346500;0.000419
347000;0.000494
347500;0.000429
348000;0.000433
348500;0.000452
349000;0.000397
349500;0.000424
350000;0.000473
350500;0.000421
351000;0.000384
351500;0.000490
352000;0.000632
352500;0.000629
353000;0.000540
353500;0.000651
354000;0.000476
354500;0.000459
355000;0.000380
355500;0.000384
356000;0.000440
356500;0.000393
357000;0.000457
357500;0.000459
358000;0.000416
358500;0.000383
359000;0.000507
359500;0.000497
360000;0.000559
360500;0.000585
361000;0.000782
361500;0.000427
362000;0.000463
362500;0.000434
363000;0.000410
363500;0.000429
364000;0.000390
364500;0.000432
365000;0.000372
365500;0.000491
366000;0.000389
366500;0.000386
367000;0.000400
367500;0.000449
368000;0.000462
368500;0.000403
369000;0.000377
369500;0.000361
370000;0.000403
370500;0.000388
371000;0.000390
371500;0.000396
372000;0.000385
372500;0.000437
373000;0.000389
373500;0.000369
374000;0.000381
374500;0.000372
375000;0.000378
375500;0.000377
376000;0.000414
376500;0.000474
377000;0.000543
377500;0.000532
378000;0.000497
378500;0.000583
379000;0.000451
379500;0.000442
380000;0.000448
380500;0.000431
381000;0.000453
381500;0.000447
382000;0.000478
382500;0.000399
383000;0.000401
383500;0.000408
384000;0.000425
384500;0.000406
385000;0.000469
385500;0.000485
386000;0.000562
386500;0.000558
387000;0.000560
387500;0.000518
388000;0.000627
388500;0.000442
389000;0.000451
389500;0.000484
390000;0.000468
390500;0.000465
391000;0.000772
391500;0.000534
392000;0.000615
392500;0.000694
393000;0.000627
393500;0.000569
394000;0.000539
394500;0.000533
395000;0.000917
395500;0.000549
396000;0.000617
396500;0.000484
397000;0.000445
397500;0.000460
398000;0.000552
398500;0.000519
399000;0.000524
399500;0.000406
400000;0.000473
400500;0.000515
401000;0.000500
401500;0.000439
402000;0.000458
402500;0.000408
403000;0.000430
403500;0.000436
404000;0.000428
404500;0.000416
405000;0.000428
405500;0.000431
406000;0.000433
406500;0.000391
407000;0.000399
407500;0.000380
408000;0.000374
408500;0.000408
409000;0.000508
409500;0.000699
410000;0.000451
410500;0.000337
411000;0.000596
411500;0.000509
412000;0.000491
412500;0.000452
413000;0.000500
413500;0.000453
414000;0.000464
414500;0.000522
415000;0.000479
415500;0.000477
416000;0.000584
416500;0.000567
417000;0.000479
417500;0.000464
418000;0.000447
418500;0.000462
419000;0.000484
419500;0.000454
420000;0.000469
420500;0.000442
421000;0.000459
421500;0.000460
422000;0.000465
422500;0.000461
423000;0.000471
423500;0.000453
424000;0.000579
424500;0.000529
425000;0.000433
425500;0.000417
426000;0.000437
426500;0.000423
427000;0.000443
427500;0.000412
428000;0.000436
428500;0.000797
429000;0.000439
429500;0.000377
430000;0.000375
430500;0.000387
431000;0.000393
431500;0.000384
432000;0.000459
432500;0.000493
433000;0.000441
433500;0.000390
434000;0.000373
434500;0.000403
435000;0.000412
435500;0.000433
436000;0.000401
436500;0.000421
437000;0.000409
437500;0.000477
438000;0.000401
438500;0.000461
439000;0.000412
439500;0.000426
440000;0.000450
440500;0.000430
441000;0.000539
441500;0.000549
442000;0.000441
442500;0.000425
443000;0.000425
443500;0.000422
444000;0.000420
444500;0.000457
445000;0.000395
445500;0.000443
446000;0.000458
446500;0.000410
447000;0.000483
447500;0.000422
448000;0.000485
448500;0.000436
449000;0.000547
449500;0.000572
450000;0.000509
450500;0.000467
451000;0.000472
451500;0.000612
452000;0.000624
452500;0.000594
453000;0.000604
453500;0.000379
454000;0.000402
454500;0.000383
455000;0.000422
455500;0.000468
456000;0.000506
456500;0.000576
457000;0.000539
457500;0.000462
458000;0.000466
458500;0.000423
459000;0.000496
459500;0.000454
460000;0.000425
460500;0.000446
461000;0.000458
461500;0.000417
462000;0.000405
462500;0.000391
463000;0.000428
463500;0.000467
464000;0.000460
464500;0.000508
465000;0.000445
465500;0.000567
466000;0.000445
466500;0.000615
467000;0.000582
467500;0.000549
468000;0.000565
468500;0.000544
469000;0.000504
469500;0.000488
470000;0.000511
470500;0.000514
471000;0.000628
471500;0.000632
472000;0.000623
472500;0.000518
473000;0.000468
473500;0.000505
474000;0.000492
474500;0.000434
475000;0.000458
475500;0.000573
476000;0.000461
476500;0.000475
477000;0.000438
477500;0.000560
478000;0.000625
478500;0.001420
479000;0.000595
479500;0.000575
480000;0.000508
480500;0.000510
481000;0.000515
481500;0.000490
482000;0.000439
482500;0.000546
483000;0.000698
483500;0.000702
484000;0.000538
484500;0.000623
485000;0.000693
485500;0.000542
486000;0.000533
486500;0.000460
487000;0.000767
487500;0.000428
488000;0.000448
488500;0.000419
489000;0.000423
489500;0.000441
490000;0.000465
490500;0.000481
491000;0.000451
491500;0.000583
492000;0.000469
492500;0.000434
493000;0.000440
493500;0.000401
494000;0.000511
494500;0.000408
495000;0.000451
495500;0.000410
496000;0.000422
496500;0.000507
497000;0.000519
497500;0.000529
498000;0.000574
498500;0.000815
499000;0.000607
499500;0.000554
500000;0.000766
500500;0.000770
501000;0.001286
501500;0.000638
502000;0.000643
502500;0.000632
503000;0.000747
